Date,Year,Season,Month,DayOff,COVID,Temp_mean,Temp_min,Temp_max,H2O,Wind,Pressure,Sunspots,F10.7,Sudden_Start,Kp_Sum,Ap_mean,K_Sum,Dst_mean,Dst_var,Dst_level,EMS_UA,EMS_AMI
2012-03-21,2012,Spring,March,No,No,-2.9,-11.6,6.1,0,4,721.65,77,98.8,No,10.667,5,9,-17,15,Weak,14,6
2012-03-22,2012,Spring,March,No,No,-2,-4,3.1,0.7,2,728.1,70,99.2,No,10.333,7,8,-12,43,Weak,12,4
2012-03-23,2012,Spring,March,No,No,-2.3,-6.6,3.2,1.5,3,726,71,101.7,No,9.334,5,8,-15,36,Weak,13,6
2012-03-24,2012,Spring,March,Yes,No,2,-3,7.7,0,3,724.7,94,104.2,No,19,11,15,-13,30,Weak,6,3
2012-03-25,2012,Spring,March,Yes,No,2.1,-5.4,12.6,0,3,720.6,89,102.1,No,7.668,4,9,-11,14,Quiet,7,3
2012-03-26,2012,Spring,March,No,No,4.1,-3.1,12,0,1,722.8,88,100.8,No,6.667,4,7,-3,14,Quiet,17,3
2012-03-27,2012,Spring,March,No,No,3.8,-1.2,11.3,0,2,719.4,84,101.9,No,23.334,17,18,-21,57,Moderate,7,0
2012-03-28,2012,Spring,March,No,No,0.6,-0.7,4.7,2.4,5,727.05,88,105.2,No,20.666,15,16,-44,50,Moderate,11,6
2012-03-29,2012,Spring,March,No,No,-2.9,-5.6,-0.1,0,7,726.55,106,106.6,No,5.666,3,6,-14,15,Quiet,18,2
2012-03-30,2012,Spring,March,No,No,-1.6,-5.4,3.1,0,4,726.05,94,111.2,No,8.667,4,8,-8,21,Quiet,14,3
2012-03-31,2012,Spring,March,Yes,No,-1.2,-4.4,3.8,0.3,2,723.6,89,110.4,No,7.999,4,9,0,12,Quiet,6,1
2012-04-01,2012,Spring,April,Yes,No,0.2,-3.2,3,0,2,726.85,65,109.9,No,12.667,6,15,-12,34,Weak,5,3
2012-04-02,2012,Spring,April,No,No,0.1,-6.9,8.6,0,5,725.4,79,107.2,No,16.667,9,14,-28,31,Weak,19,2
2012-04-03,2012,Spring,April,No,No,1.6,-5.5,7.4,0,3,723.75,72,105.9,No,10.001,5,8,-21,20,Weak,14,1
2012-04-04,2012,Spring,April,No,No,3,0.5,6,0,6,729.3,64,103.6,No,12.999,7,14,-9,25,Weak,13,4
2012-04-05,2012,Spring,April,No,No,5,-3.2,14.6,0,3,724.95,53,102.1,No,24,16,22,-38,44,Moderate,21,3
2012-04-06,2012,Spring,April,No,No,5.9,-1.2,17.3,0,2,717.45,53,101,No,4.666,2,4,-10,18,Quiet,18,5
2012-04-07,2012,Spring,April,Yes,No,2.1,-1.5,7.4,0.4,5,725.4,30,97.6,No,16.999000000000002,10,16,-23,31,Weak,9,5
2012-04-08,2012,Spring,April,Yes,No,5.9,-1.8,16.8,0,4,713.2,25,98.7,No,8.333,4,5,-14,10,Quiet,5,2
2012-04-09,2012,Spring,April,No,No,2.3,-0.8,12.4,0,6,726.65,14,93.5,No,6,3,4,-6,7,Quiet,14,4
2012-04-10,2012,Spring,April,No,No,1.2,-5.7,9.8,0,6,727.45,16,94.9,No,12.999,7,11,-7,13,Quiet,23,2
2012-04-11,2012,Spring,April,No,No,7.3,4.3,11.5,3.9,4,722.6,30,93.7,No,9.332,4,11,2,21,Quiet,13,5
2012-04-12,2012,Spring,April,No,No,6.1,0.5,20,0,5,716,58,93.8,No,21.335,15,21,-11,53,Weak,18,6
2012-04-13,2012,Spring,April,No,No,3,0.1,7.8,0,5,716.8,54,95.8,No,25.335,20,22,-36,39,Moderate,16,5
2012-04-14,2012,Spring,April,Yes,No,2.4,-1.8,5.9,0,5,721.45,51,98.3,No,17.333,10,15,-22,9,Weak,3,4
2012-04-15,2012,Spring,April,Yes,No,5.5,-1.3,14,0,4,720.05,90,98.8,No,10,5,11,-10,14,Quiet,8,0
2012-04-16,2012,Spring,April,No,No,8.9,2.5,18.9,0.4,3,711.25,61,102.4,No,8.998,4,6,-8,13,Quiet,27,3
2012-04-17,2012,Spring,April,No,No,9.4,3.2,20,3.7,3,707.75,79,108.8,No,16.664,9,12,-12,30,Weak,15,4
2012-04-18,2012,Spring,April,No,No,4.9,1.8,11.6,7.9,6,713.95,112,114.7,No,15.333,8,14,-19,20,Weak,7,5
2012-04-19,2012,Spring,April,No,No,1,-1.3,4.9,4.4,5,720.5,148,122.6,No,8.666,5,6,-10,13,Quiet,18,1
2012-04-20,2012,Spring,April,No,No,0.7,-4.3,5.5,0,4,717.65,168,139.1,No,13.333,8,10,-13,22,Weak,26,4
2012-04-21,2012,Spring,April,Yes,No,2.9,-2.8,10,0,4,708.1,162,143.1,No,11.999,8,12,-5,37,Weak,9,4
2012-04-22,2012,Spring,April,Yes,No,0.8,-0.3,5.7,23.8,3,706.7,146,150.6,No,15.001,8,14,-26,20,Weak,11,3
2012-04-23,2012,Spring,April,No,No,-0.3,-1.3,1.2,13.6,8,714.9,138,149.5,Yes,27.333,26,25,-16,124,Major,16,7
2012-04-24,2012,Spring,April,No,No,1.6,-1.5,5.3,0,10,722.7,134,143.4,No,33.668,41,26,-75,65,Major,21,4
2012-04-25,2012,Spring,April,No,No,3.2,-2.4,9.5,0,4,712.1,126,135.2,No,31.333,27,25,-51,20,Moderate,11,8
2012-04-26,2012,Spring,April,No,No,0.7,-3.6,6.6,1.1,5,715.55,117,128.8,No,22,16,22,-33,32,Moderate,12,5
2012-04-27,2012,Spring,April,No,No,-0.9,-4.3,2.9,0,6,718.7,106,120.7,No,15,8,16,-18,24,Weak,19,3
2012-04-28,2012,Spring,April,No,No,1,-6.4,8.5,0,3,716,112,119.5,No,12,6,12,-14,17,Weak,23,0
2012-04-29,2012,Spring,April,Yes,No,1.5,-1.4,6.3,2.8,2,716.15,110,122.8,No,8,4,6,-18,13,Weak,15,5
2012-04-30,2012,Spring,April,Yes,No,4.4,-0.2,10.7,0,2,718.5,104,117.7,No,3.334,2,2,-11,8,Quiet,15,0
2012-05-01,2012,Spring,May,Yes,No,5.1,0.3,10.1,0,2,713.85,96,115.9,No,5.333,3,4,-10,7,Quiet,19,3
2012-05-02,2012,Spring,May,No,No,6.6,2.9,13,0,5,717.7,95,111.6,No,7.333,4,4,-11,14,Quiet,13,1
2012-05-03,2012,Spring,May,No,No,11.4,4.9,19.7,0.3,3,719.15,96,117.4,No,14.333,7,15,-11,22,Weak,12,5
2012-05-04,2012,Spring,May,No,No,11.8,4.7,20.1,0,3,718.75,87,115.9,No,5.666,3,7,-5,10,Quiet,10,4
2012-05-05,2012,Spring,May,No,No,13.2,5.5,23,0,5,718.5,88,115.9,No,4.666,2,3,-1,19,Quiet,10,3
2012-05-06,2012,Spring,May,Yes,No,15.5,6,24.1,0,5,718.25,87,118.1,No,8.333,4,8,4,19,Quiet,20,3
2012-05-07,2012,Spring,May,Yes,No,14.4,8.4,22,0,4,711.95,80,119.4,No,4,2,6,10,12,Quiet,10,1
2012-05-08,2012,Spring,May,Yes,No,8.2,3.1,14.6,2.8,7,723.6,85,123.9,No,15.333,8,15,14,47,Quiet,3,1
2012-05-09,2012,Spring,May,Yes,No,10.1,4.1,17.1,0,3,719.2,91,125.1,No,31.334,26,28,-24,32,Weak,10,0
2012-05-10,2012,Spring,May,No,No,8.6,5,13.7,0,3,722.4,96,129.8,No,18,10,20,-21,26,Weak,17,3
2012-05-11,2012,Spring,May,No,No,6.1,3.1,10.6,0,7,725.55,110,133.3,No,18.334,10,17,-20,20,Weak,17,10
2012-05-12,2012,Spring,May,No,No,5.7,2.1,9.4,0,5,720.65,101,139.2,No,17.334,9,17,-13,18,Weak,15,3
2012-05-13,2012,Spring,May,Yes,No,7.9,2.7,13.7,0,12,718.8,105,132.2,No,19.334,10,18,-25,22,Weak,7,2
2012-05-14,2012,Spring,May,No,No,12.8,5.5,20.1,0,9,719.15,119,133.3,No,6.999,4,7,-14,13,Quiet,15,6
2012-05-15,2012,Spring,May,No,No,15.5,4.2,26.1,0,4,716,122,132.9,No,8.001,4,11,-5,14,Quiet,19,8
2012-05-16,2012,Spring,May,No,No,18.9,8,28.8,0,3,711.2,137,131.9,No,16.333,9,16,-7,49,Weak,10,1
2012-05-17,2012,Spring,May,No,No,9.9,1.1,24.1,0.8,3,712.05,110,133.9,No,6.667,4,11,-12,44,Weak,14,5
2012-05-18,2012,Spring,May,No,No,5.1,-0.5,10.6,0,7,721.7,102,139.5,No,15,8,16,-2,28,Weak,7,3
2012-05-19,2012,Spring,May,Yes,No,8.5,0.2,16.2,0,3,713.7,109,135.3,No,9.333,4,8,-4,16,Quiet,11,3
2012-05-20,2012,Spring,May,Yes,No,6,4.6,14.2,17.5,3,715.45,116,134.1,No,16.334,10,13,-8,25,Quiet,8,1
2012-05-21,2012,Spring,May,No,No,6.6,3.9,10,14.8,3,717.8,110,134,Yes,6.332,4,5,0,28,Quiet,14,6
2012-05-22,2012,Spring,May,No,No,7.8,3.5,12.2,0,6,721.3,80,124.3,No,26.667,19,25,-8,58,Weak,16,4
2012-05-23,2012,Spring,May,No,No,11.1,4.7,17.7,0,3,720.2,77,120.2,No,23.667,16,20,-31,25,Weak,15,7
2012-05-24,2012,Spring,May,No,No,14,3.7,24,0,3,715.85,87,118.5,No,13.668,6,13,-14,25,Weak,13,3
2012-05-25,2012,Spring,May,No,No,18.9,8.5,28.9,0,5,710.55,94,120.3,No,11.333,5,11,-10,19,Quiet,17,1
2012-05-26,2012,Spring,May,Yes,No,10.6,6.6,23.7,0,8,716.9,80,112.9,No,4.667000000000001,2,5,-11,13,Quiet,8,3
2012-05-27,2012,Spring,May,Yes,No,3.1,0.7,6.8,11.7,6,723.35,82,113.7,No,4.332,2,6,0,11,Quiet,9,2
2012-05-28,2012,Spring,May,No,No,6,2.5,11,0.5,4,725.3,109,113.3,No,8.333,4,10,6,11,Quiet,12,4
2012-05-29,2012,Spring,May,No,No,7.8,3.6,14,2,2,723.9,78,109.3,No,9.666,5,9,6,25,Quiet,21,5
2012-05-30,2012,Spring,May,No,No,12.3,6.4,19.5,0,3,721.65,73,114.1,No,12.667,6,13,2,21,Quiet,19,5
2012-05-31,2012,Spring,May,No,No,11.7,5.2,19.3,0,2,721.3,89,120.6,No,16.334,9,15,8,21,Quiet,9,2
2012-06-01,2012,Summer,June,No,No,12.3,6.5,21.1,0.2,3,719.3,121,132.2,No,11,5,14,8,19,Quiet,12,5
2012-06-02,2012,Summer,June,Yes,No,12.4,8.6,17.8,0.1,2,719,151,132.9,No,14.667,9,15,10,47,Weak,9,2
2012-06-03,2012,Summer,June,Yes,No,14.2,10.3,20.2,2,4,718.3,165,133.2,No,25,24,19,-18,46,Weak,4,3
2012-06-04,2012,Summer,June,No,No,14,9,21.4,0.6,4,717.95,148,131.9,No,23.667,16,21,-21,15,Weak,10,2
2012-06-05,2012,Summer,June,No,No,15.7,11.6,22.4,5.7,2,717.4,151,142.8,No,25.333,17,25,-19,30,Weak,22,2
2012-06-06,2012,Summer,June,No,No,18.2,9.5,28,0,3,711.9,153,156.4,No,25,17,22,-19,14,Weak,12,0
2012-06-07,2012,Summer,June,No,No,17.3,10.6,22.3,0.5,4,713.25,127,132.1,No,14.667,7,16,-13,13,Quiet,7,2
2012-06-08,2012,Summer,June,No,No,13.2,7.6,20.5,0,5,715.95,107,127.9,No,12.334,6,12,-6,17,Quiet,16,0
2012-06-09,2012,Summer,June,No,No,13.8,6.6,20.1,0,3,718.85,106,132.3,No,14.333,7,14,-1,12,Quiet,10,2
2012-06-10,2012,Summer,June,Yes,No,15.5,5.9,24.1,0,4,717.65,121,132.3,No,9.333,4,10,1,14,Quiet,8,1
2012-06-11,2012,Summer,June,Yes,No,17.7,10.4,24.5,1.7,5,713.65,128,138.1,No,22.001,17,20,-23,58,Moderate,5,4
2012-06-12,2012,Summer,June,Yes,No,18.1,12.8,23.3,0,4,717.15,111,145.8,No,15,12,11,-36,48,Moderate,8,4
2012-06-13,2012,Summer,June,No,No,18.7,10.1,26.7,0,4,717.95,113,147.3,No,8.667,4,10,-12,16,Weak,15,3
2012-06-14,2012,Summer,June,No,No,19.6,10.8,27.7,0,3,715,123,153.3,No,5.001,3,6,-7,8,Quiet,15,4
2012-06-15,2012,Summer,June,No,No,21.6,13.3,31.3,0,2,712.7,117,149.6,No,3.0010000000000003,2,2,0,15,Quiet,15,3
2012-06-16,2012,Summer,June,Yes,No,20.3,12.8,29.2,0,3,709.8,106,138.8,Yes,19.333,20,21,16,78,Quiet,7,3
2012-06-17,2012,Summer,June,Yes,No,19.9,13.5,25.1,0,2,711.7,88,128,No,36.666,43,30,-35,151,Moderate,7,2
2012-06-18,2012,Summer,June,No,No,20.4,15,28.2,0.9,3,708.8,57,121.9,No,21.332,17,18,-53,32,Moderate,13,6
2012-06-19,2012,Summer,June,No,No,19.8,17.5,23.7,1.7,3,709.4,51,113.5,No,1.999,1,0,-34,16,Weak,16,3
2012-06-20,2012,Summer,June,No,No,20.5,16.3,27.7,0,2,709.95,30,107.1,No,5,3,7,-24,17,Weak,11,2
2012-06-21,2012,Summer,June,No,No,19.9,14.6,25.1,0,4,712.65,16,100.9,No,4.001,2,2,-14,15,Weak,14,3
2012-06-22,2012,Summer,June,No,No,19.4,15.1,24.6,2.4,5,717.1,16,91.4,No,7.667,4,8,-11,13,Quiet,10,3
2012-06-23,2012,Summer,June,Yes,No,15.8,11.7,22.5,0.3,4,716.55,16,86.8,No,6.665,4,10,-8,10,Quiet,4,2
2012-06-24,2012,Summer,June,Yes,No,11.7,10.2,14.5,5.3,4,717.2,20,88.1,No,7,4,9,3,22,Quiet,7,1
2012-06-25,2012,Summer,June,No,No,14.6,10,21.1,0.6,7,714.6,17,91.5,No,16,8,17,-3,22,Quiet,10,7
2012-06-26,2012,Summer,June,No,No,18.3,14,23.9,0,3,714.45,36,102.5,No,13.333,6,13,-8,21,Quiet,14,2
2012-06-27,2012,Summer,June,No,No,18.7,8.9,26.1,0,2,716.65,70,109.9,No,12,6,11,3,20,Quiet,14,0
2012-06-28,2012,Summer,June,No,No,20.4,10.8,29.5,0,3,715,87,123.7,No,11.001,6,13,-3,12,Quiet,13,3
2012-06-29,2012,Summer,June,No,No,19.3,15.4,25.5,0,3,715.05,103,121.3,No,9.333,5,8,5,19,Quiet,11,0
2012-06-30,2012,Summer,June,Yes,No,17.7,9.7,24.5,0,3,715.9,104,128.2,No,30,25,26,-13,55,Weak,13,2
2012-07-01,2012,Summer,July,Yes,No,19.8,10.2,28.7,0,2,715.05,126,137.9,No,26.333,18,24,-18,25,Weak,8,2
2012-07-02,2012,Summer,July,No,No,19.7,12.2,27.8,0,3,712.05,128,171.4,No,27.333,20,23,-26,25,Weak,11,4
2012-07-03,2012,Summer,July,No,No,20.2,15.2,25.5,0,1,711.75,125,150.7,No,18.333,9,17,-19,13,Weak,14,2
2012-07-04,2012,Summer,July,No,No,21,15.5,26.4,0.3,2,710.95,131,168.6,No,14.667000000000002,8,14,-12,14,Quiet,6,2
2012-07-05,2012,Summer,July,No,No,18.7,16.6,22.9,31.8,2,709.6,129,170.1,No,20.999,14,24,6,43,Quiet,8,2
2012-07-06,2012,Summer,July,No,No,19.2,14.2,27.2,24,2,709.8,132,163,No,22.667,15,22,-7,43,Weak,14,7
2012-07-07,2012,Summer,July,Yes,No,18.2,15.3,23.6,20.7,3,706.85,146,163.7,No,14.001,7,12,-6,18,Quiet,4,2
2012-07-08,2012,Summer,July,Yes,No,20,17.1,25.5,4.7,3,708.9,117,183.7,No,19.667,12,22,9,28,Quiet,4,5
2012-07-09,2012,Summer,July,No,No,21,16.7,25.7,14.8,2,712.1,122,179.6,No,36,42,28,-55,51,Moderate,17,3
2012-07-10,2012,Summer,July,No,No,19.6,16.5,24.1,0,6,716.7,107,179.2,No,21.001,12,20,-34,42,Moderate,12,2
2012-07-11,2012,Summer,July,No,No,18.9,14.4,24.1,0,1,718.1,110,167.1,No,18.666,11,17,-24,23,Weak,11,5
2012-07-12,2012,Summer,July,No,No,19.6,15.4,25.5,0,4,716.65,125,170.9,No,17.668,10,15,-21,23,Weak,10,4
2012-07-13,2012,Summer,July,No,No,17.3,15.3,20.7,0,3,720.55,129,152.1,No,3.3320000000000003,2,4,-15,13,Quiet,11,1
2012-07-14,2012,Summer,July,Yes,No,17.9,11,25.3,0,2,718.1,125,152.8,Yes,18.667,19,17,-4,24,Quiet,4,1
2012-07-15,2012,Summer,July,Yes,No,16.1,12.2,22.6,5.7,3,712.3,117,145.1,No,46.666,78,35,-89,148,Major,10,1
2012-07-16,2012,Summer,July,No,No,16.7,14.3,22.8,7,3,713.95,102,159.5,No,36,42,26,-91,55,Major,14,2
2012-07-17,2012,Summer,July,No,No,16,11.4,21.1,0.4,3,716.7,86,131.7,No,23.334,17,18,-56,38,Moderate,17,3
2012-07-18,2012,Summer,July,No,No,16.9,11.6,22.2,5.2,1,718.7,57,113.1,No,8.999,4,8,-33,19,Weak,8,1
2012-07-19,2012,Summer,July,No,No,15.8,11.1,21.2,0.6,2,719.05,38,103.2,No,10,5,10,-17,17,Weak,8,6
2012-07-20,2012,Summer,July,No,No,16.4,8.3,23.1,0,1,718.2,36,95.3,Yes,18.665,10,20,-14,33,Weak,18,7
2012-07-21,2012,Summer,July,Yes,No,16.1,12.8,21.7,3.7,3,716.95,29,92.8,Yes,15.001,8,16,-9,30,Weak,10,0
2012-07-22,2012,Summer,July,Yes,No,14.8,13.6,16.6,11.2,6,715.85,29,96.7,No,13.001,6,14,-10,27,Weak,7,0
2012-07-23,2012,Summer,July,No,No,16.9,14.3,20.4,19.3,5,714.5,63,99.8,No,17,9,18,-5,16,Quiet,17,6
2012-07-24,2012,Summer,July,No,No,16.6,13.5,21.7,0.6,3,715,71,105.7,No,15.333,8,17,-11,13,Quiet,23,9
2012-07-25,2012,Summer,July,No,No,17.1,10.3,24.6,0,3,714.95,68,108.7,No,10,5,10,-7,26,Weak,20,4
2012-07-26,2012,Summer,July,No,No,18.4,14.5,22.6,0,2,715.6,86,118.3,No,3.666,2,5,-4,13,Quiet,15,1
2012-07-27,2012,Summer,July,No,No,20,13.7,26.5,0,2,714.15,110,127.1,No,7.001,4,10,11,22,Quiet,22,4
2012-07-28,2012,Summer,July,Yes,No,19.5,12.4,26.5,0,3,714.45,107,130.5,No,18.001,11,20,9,59,Weak,8,1
2012-07-29,2012,Summer,July,Yes,No,19.9,13.5,27.8,0,2,714.25,111,135.4,No,10.667,5,13,-17,27,Weak,6,0
2012-07-30,2012,Summer,July,No,No,20,15.2,25.7,0,2,714.05,120,140.1,No,21.333,14,21,-21,34,Weak,15,4
2012-07-31,2012,Summer,July,No,No,20,15.5,26,0,2,714.15,122,144,No,9.333,4,9,-13,14,Weak,9,4
2012-08-01,2012,Summer,August,No,No,19.1,15,26.1,0,3,713.9,132,154.6,No,10.333,5,8,-5,12,Quiet,11,0
2012-08-02,2012,Summer,August,No,No,18.7,14.6,24,0,4,713.35,143,138.6,No,19.667,18,19,-2,38,Weak,9,5
2012-08-03,2012,Summer,August,No,No,19.6,14.3,26.8,0,4,712.35,174,143.8,No,11.335,6,10,-18,16,Weak,12,2
2012-08-04,2012,Summer,August,Yes,No,19,17.5,22.5,1.3,4,714.1,152,142.7,No,10.999,5,10,-6,20,Quiet,10,6
2012-08-05,2012,Summer,August,Yes,No,18.6,16.6,22.6,2.4,2,717.65,123,137.9,No,8.999,4,11,2,10,Quiet,8,2
2012-08-06,2012,Summer,August,No,No,18.6,15.2,23.8,2.4,2,717.8,98,137.9,No,19,10,17,-13,15,Weak,11,2
2012-08-07,2012,Summer,August,No,No,15.7,12.8,21.2,4.7,4,717.75,122,132.1,No,12.334,6,13,-4,18,Quiet,15,1
2012-08-08,2012,Summer,August,No,No,15,8.1,22.1,1.1,1,719.75,123,137,No,15.001,10,13,-16,35,Weak,18,5
2012-08-09,2012,Summer,August,No,No,16.5,12.1,21.9,0.1,2,719.85,158,134.8,No,9.668,5,7,-11,28,Weak,10,5
2012-08-10,2012,Summer,August,No,No,16.4,9.6,22.8,0,2,717,131,128.8,No,3.3320000000000003,2,7,2,16,Quiet,14,3
2012-08-11,2012,Summer,August,Yes,No,17,9.1,25.1,0,2,718.65,108,123,No,7.333,4,10,1,13,Quiet,8,2
2012-08-12,2012,Summer,August,Yes,No,18.4,9.1,27.1,0,2,717.55,98,115.3,No,14.333,7,16,-1,33,Quiet,7,2
2012-08-13,2012,Summer,August,No,No,15.8,11.6,22.9,0.6,3,717.2,74,110.9,No,15.001,8,17,-3,17,Quiet,14,5
2012-08-14,2012,Summer,August,No,No,16.1,11.1,22.8,1.9,3,714.6,33,108.5,No,13,6,14,-3,11,Quiet,17,3
2012-08-15,2012,Summer,August,No,No,17.3,13.1,24.1,0,3,709.35,30,103.2,No,10.332,5,9,-1,8,Quiet,15,1
2012-08-16,2012,Summer,August,No,No,14.8,13.1,17.5,3.3,4,714.85,32,100.8,No,19.667,12,21,-2,33,Weak,18,2
2012-08-17,2012,Summer,August,No,No,13.2,8.6,18,0,4,716.65,50,97.5,No,13.667,8,12,-13,24,Weak,10,2
2012-08-18,2012,Summer,August,Yes,No,10.2,7.6,15.6,7.4,3,719,54,99.4,No,17.667,10,17,-3,28,Quiet,5,2
2012-08-19,2012,Summer,August,Yes,No,9.5,5.1,14.4,0.9,4,722,72,98.5,No,19.333,13,18,-6,31,Weak,8,4
2012-08-20,2012,Summer,August,No,No,8.2,5.8,12.5,6.7,3,725.1,80,98.5,No,20,11,18,-10,29,Weak,11,4
2012-08-21,2012,Summer,August,No,No,11.7,3.7,21.1,0,4,716.65,71,96.4,No,11,6,12,-6,11,Quiet,12,3
2012-08-22,2012,Summer,August,No,No,14.2,11.4,18.1,0.6,3,710.8,69,96.9,No,10.665,5,11,-4,15,Quiet,16,6
2012-08-23,2012,Summer,August,No,No,12.6,10.5,15.7,5.2,1,715.25,71,98.8,No,17,9,16,-12,27,Weak,5,3
2012-08-24,2012,Summer,August,No,No,12.1,8.1,17.7,0,2,719.45,71,106.4,No,14.999,7,16,-2,20,Quiet,15,3
2012-08-25,2012,Summer,August,Yes,No,14.6,8.1,22.9,0,3,715.2,77,108.1,No,17.666,9,17,-3,34,Quiet,8,5
2012-08-26,2012,Summer,August,Yes,No,13.5,10.4,17.3,1.5,3,713.2,78,115.6,No,18.667,11,19,-2,14,Quiet,7,4
2012-08-27,2012,Summer,August,No,No,15.4,9.5,22.6,0,1,716.9,75,113.7,No,10.669,6,11,-4,9,Quiet,8,9
2012-08-28,2012,Summer,August,No,No,14.7,8.6,22.9,2.1,3,714.6,80,113.4,No,5.333,3,4,-5,9,Quiet,13,1
2012-08-29,2012,Summer,August,No,No,15.4,8.2,23.3,0,2,712.95,83,120.6,No,6.001,3,8,-1,8,Quiet,8,3
2012-08-30,2012,Summer,August,No,No,12.6,10.6,19.4,6.9,7,714.55,126,130.2,No,5,3,7,5,14,Quiet,14,4
2012-08-31,2012,Summer,August,No,No,11.2,7.3,15.5,0.3,3,724,150,132.9,No,2,1,3,7,20,Quiet,8,1
2012-09-01,2012,Autumn,September,Yes,No,10.9,3.5,19.1,0,2,727.6,145,148.2,No,11.668,5,12,4,31,Quiet,9,2
2012-09-02,2012,Autumn,September,Yes,No,11.4,3.2,20.9,0,3,723.95,142,144.7,No,23.667,16,19,-28,45,Weak,5,3
2012-09-03,2012,Autumn,September,No,No,14.7,7.4,23.3,0,3,719.45,171,144,Yes,32.667,31,26,-54,31,Moderate,10,1
2012-09-04,2012,Autumn,September,No,No,14.8,6.8,24.6,0,3,716.55,159,139.9,No,23.332,16,18,-35,42,Moderate,13,2
2012-09-05,2012,Autumn,September,No,No,14.8,6.4,23.9,0,2,717.25,122,134.9,No,31.333,32,25,-38,54,Moderate,14,5
2012-09-06,2012,Autumn,September,No,No,13.6,8.1,18.6,0,4,719.65,116,130,No,17.001,12,16,-23,22,Weak,16,1
2012-09-07,2012,Autumn,September,No,No,10.7,8.5,14.6,1.3,3,721.95,95,135.4,No,17.999,10,17,-26,21,Weak,3,4
2012-09-08,2012,Autumn,September,Yes,No,10.9,4.6,19.1,0,2,723.8,82,130.5,No,15,7,13,-24,19,Weak,8,1
2012-09-09,2012,Autumn,September,Yes,No,11.1,4.6,18.6,0,2,726.05,89,124.8,No,7.334,4,8,-10,12,Quiet,8,2
2012-09-10,2012,Autumn,September,No,No,10.9,3.3,18.1,0,2,729.9,70,112.8,No,6.001,3,6,-1,20,Quiet,14,3
2012-09-11,2012,Autumn,September,No,No,10.1,2.9,19.7,0,1,729.5,76,106.4,No,1.332,1,0,0,17,Quiet,14,2
2012-09-12,2012,Autumn,September,No,No,12.8,4.2,23.1,0,2,725.2,73,103.8,No,10.333,5,13,5,16,Quiet,8,8
2012-09-13,2012,Autumn,September,No,No,13.9,5.3,23.5,0,2,721.15,58,100.3,No,10,5,10,0,13,Quiet,15,1
2012-09-14,2012,Autumn,September,No,No,13.2,5.9,22.3,0,3,718.1,52,101.7,No,10.334,6,9,6,21,Quiet,10,5
2012-09-15,2012,Autumn,September,Yes,No,13.9,5.1,24.5,0,3,716.65,61,98.6,No,12.999,6,11,-3,18,Quiet,7,3
2012-09-16,2012,Autumn,September,Yes,No,16.5,11.1,26.5,0,6,714.95,64,98.3,No,13.667,7,12,-3,18,Quiet,8,10
2012-09-17,2012,Autumn,September,No,No,10.3,4,16.5,1.2,1,722.3,55,102.5,No,8.001,4,7,4,11,Quiet,10,4
2012-09-18,2012,Autumn,September,No,No,8.5,1.7,15,0,3,718.75,64,105.3,No,16.333000000000002,9,13,-4,23,Quiet,11,2
2012-09-19,2012,Autumn,September,No,No,12.6,5,22.2,0,2,716.85,67,110.8,No,19.001,14,18,-6,44,Weak,15,1
2012-09-20,2012,Autumn,September,No,No,12.3,6.5,20.5,0,2,716.05,81,118.4,No,18.333,10,15,-13,24,Weak,14,2
2012-09-21,2012,Autumn,September,No,No,11.9,4.5,19.5,0,2,717.3,84,117.8,No,12.666,6,13,-5,17,Quiet,14,4
2012-09-22,2012,Autumn,September,Yes,No,10.5,4,18.2,0.1,2,718.85,58,125.3,No,7.665,4,8,-4,11,Quiet,10,1
2012-09-23,2012,Autumn,September,Yes,No,8.1,6.1,12.6,6.3,4,717.95,75,134.4,No,0.333,0,0,3,10,Quiet,11,1
2012-09-24,2012,Autumn,September,No,No,8,5,11.6,5.7,4,719.8,95,137.4,No,3,2,6,8,13,Quiet,20,4
2012-09-25,2012,Autumn,September,No,No,7.7,0.3,15.3,0,3,720.6,136,140.6,No,3,2,2,3,7,Quiet,17,5
2012-09-26,2012,Autumn,September,No,No,6.7,3.6,10.7,1.4,4,728.35,145,139.9,No,10.334,6,11,12,26,Quiet,17,1
2012-09-27,2012,Autumn,September,No,No,5.9,-2.1,15.3,0,3,727.8,113,133.8,No,8.333,4,4,-1,9,Quiet,13,3
2012-09-28,2012,Autumn,September,No,No,10.9,2.6,20.6,0,3,721.95,85,138.3,No,0.333,0,2,9,15,Quiet,18,5
2012-09-29,2012,Autumn,September,Yes,No,12.3,4.4,19.3,0,4,719.75,79,136.4,No,6.001,3,7,7,20,Quiet,6,4
2012-09-30,2012,Autumn,September,Yes,No,8.2,6,14.4,9.4,4,724.2,99,135.9,Yes,19,13,17,-3,63,Weak,7,1
2012-10-01,2012,Autumn,October,No,No,6.7,4.7,11,0,2,726,78,128.3,No,24.333,32,16,-75,92,Major,15,4
2012-10-02,2012,Autumn,October,No,No,5.8,-0.4,14.3,0,2,723.8,73,118.3,No,10.667,5,13,-34,26,Weak,12,7
2012-10-03,2012,Autumn,October,No,No,6.9,-0.3,17,0,2,724.05,63,111.8,No,10.001,5,8,-22,18,Weak,9,4
