Date,Month,Year,EMS,F10.7,Wind,Pressure,Temp_mean,Temp_min,Temp_max,H2O,Sunspots,Ap_mean,Dst_mean,Dst_var,Dst_level,Dst_PC1,Dst_PC2,Sud_Imp,Sud_Storm,COVID
2009-09-04,9,2009,9,69.8,7,726.6,5.1,2.8,10.8,0.1,0,6,-4,11,Quiet,1.9261716611377904,0.7836740760051216,No,No,No
2009-09-05,9,2009,6,69.5,4,728.35,5.8,1,12.2,0,0,2,-5,7,Quiet,1.593814216255973,0.1887979393222868,No,No,No
2009-09-06,9,2009,3,69.6,3,726.75,5.2,-0.9,12.7,0,0,3,0,13,Quiet,3.1840949622007964,-0.12276425736541818,No,No,No
2009-09-07,9,2009,8,70.3,2,726.5,7.2,0.3,16.1,0,0,2,-1,13,Quiet,3.051199986439615,0.39564055763439737,No,No,No
2009-09-08,9,2009,6,69.8,2,724,9.7,2.7,18.4,0,0,2,3,20,Quiet,4.17004380577882,-0.2716036260092811,No,No,No
2009-09-09,9,2009,4,70,2,723.3,8.1,6.9,11.2,12.8,0,2,2,10,Quiet,3.949051792643774,-0.04151496849152256,No,No,No
2009-09-10,9,2009,11,70.2,4,727.25,9.2,6.9,12.6,3.5,0,2,4,13,Quiet,4.459255243503124,0.18679745107957174,No,No,No
2009-09-11,9,2009,8,70.2,3,723.2,11.8,4.9,20.1,0,0,3,-4,22,Quiet,2.1144168670911556,0.32874384633610143,No,No,No
2009-09-12,9,2009,3,70.2,3,718.1,11.1,4.2,20.3,0,0,2,-3,14,Quiet,2.110117933091637,-0.25717197753451937,No,No,No
2009-09-13,9,2009,10,69.8,2,720.75,12.7,7.4,17.4,0.3,0,5,-1,29,Quiet,2.922601323464644,-0.4133422779280371,No,No,No
2009-09-14,9,2009,9,69.9,3,723.25,9.9,7.3,13.7,2,0,6,-4,23,Quiet,2.150698180266535,-0.01157570566628969,No,No,No
2009-09-15,9,2009,7,69.8,3,716.55,9.9,6.4,15.9,0,0,5,-7,18,Quiet,0.9637939016058141,0.5180535031794674,No,No,No
2009-09-16,9,2009,6,69.9,2,718,9.5,6.9,14.3,0.3,0,4,-5,18,Quiet,1.4242286854616815,0.15708823416416065,No,No,No
2009-09-17,9,2009,4,69.5,2,714.9,9.2,4.2,15.1,0,0,7,-5,12,Quiet,1.5044186409907736,-0.07352549819285667,No,No,No
2009-09-18,9,2009,8,69.8,3,716.2,8.3,0.3,19.7,10.7,0,2,1,12,Quiet,3.394377265194471,0.6049297855457599,No,No,No
2009-09-19,9,2009,5,69.6,6,723.6,0.9,0.2,1.8,22.4,0,2,-1,13,Quiet,2.7186684447286975,0.4168181645061577,No,No,No
2009-09-20,9,2009,9,71.1,8,724.5,5.8,0.6,9.6,7.3,0,5,5,21,Quiet,4.784557291209363,-0.5610676741391959,No,No,No
2009-09-21,9,2009,11,71.9,3,717.9,5.4,3.6,8.3,2.4,13,6,-12,21,Weak,-0.6323353953416664,1.6069572783388044,No,No,No
2009-09-22,9,2009,13,72.5,5,722.7,3.6,-1.2,9.9,0,22,3,-7,12,Quiet,0.9146621901039644,0.22541957177806696,No,No,No
2009-09-23,9,2009,5,75.3,3,719.5,4.5,-3,13.7,0,33,0,-5,10,Quiet,1.5695846342619268,-0.49283439403755647,No,No,No
2009-09-24,9,2009,13,76.6,3,721.2,5.3,0.2,11.3,1.2,33,1,0,13,Quiet,3.261822809925981,-0.8805684953788373,No,No,No
2009-09-25,9,2009,7,75,4,726.5,4.4,3.2,6.7,10.8,28,2,5,8,Quiet,4.753183269446653,-0.0019196155970606366,No,No,No
2009-09-26,9,2009,5,72.8,2,725.35,5,0.9,12.8,0,15,3,8,12,Quiet,5.904480189220224,-0.7716776631745128,No,No,No
2009-09-27,9,2009,4,72.2,2,720.55,6.6,0.2,15.2,0,12,7,-4,29,Quiet,1.931134655787791,0.5403936284601598,No,No,No
2009-09-28,9,2009,8,72.6,3,719.9,9.9,3.4,18.2,0,17,8,-2,22,Quiet,2.413664698592389,1.4302355781419667,No,No,No
2009-09-29,9,2009,9,73.5,3,718.1,7.9,4.9,13.6,3.2,15,1,-2,11,Quiet,2.660011981738609,-0.4689564598858072,No,No,No
2009-09-30,9,2009,6,72.5,4,727.25,6.6,2.3,12.3,0,12,5,3,17,Quiet,4.123499624412288,0.8245749117403539,No,No,No
2009-10-01,10,2009,8,72.1,2,727.5,7.3,3.3,13.5,0,11,2,-1,15,Quiet,2.777003059309062,-1.0704416110179524,No,No,No
2009-10-02,10,2009,6,72.2,3,727.95,6.9,1.2,12.9,0,0,2,-4,18,Quiet,1.9000397365456205,-0.9313869815027676,No,No,No
2009-10-03,10,2009,4,71.7,2,725.85,5.9,-0.9,15.4,0,0,1,3,14,Quiet,4.054039033892616,-0.5709359790649875,No,No,No
2009-10-04,10,2009,8,71.7,2,722.1,6.4,-1,16.3,0,0,4,10,18,Quiet,6.515247166443281,0.5463980896925364,No,No,No
2009-10-05,10,2009,6,71.1,1,726.1,7.1,1.2,14.5,0,0,3,2,9,Quiet,3.8104704342468976,-0.36698538304517125,No,No,No
2009-10-06,10,2009,8,69.9,2,725.15,9.4,4.1,16.6,0,0,2,2,12,Quiet,3.8976485894300223,-0.08057608942241504,No,No,No
2009-10-07,10,2009,8,68.8,3,726.75,7.5,4.3,11.3,0,0,2,7,13,Quiet,5.506852329016601,-0.8270043509482666,No,No,No
2009-10-08,10,2009,10,68.4,1,726.25,6.3,5.3,9.6,16.8,0,2,5,17,Quiet,4.901886578811392,-0.9074564932207096,No,No,No
2009-10-09,10,2009,10,68.6,3,727.1,6.6,4.9,10.5,0,0,2,-1,13,Quiet,2.882796958985093,0.7493101025968083,No,No,No
2009-10-10,10,2009,3,69,2,727.25,6.5,0.4,14.8,0,0,1,-2,10,Quiet,2.539390261347105,-0.5339869132549687,No,No,No
2009-10-11,10,2009,6,69.8,2,727.8,7.5,0.2,17.3,0,13,7,7,34,Quiet,5.4922480426221565,2.5547675228593825,No,No,No
2009-10-12,10,2009,8,70.1,2,724.05,7.3,0.9,15.2,0,0,2,1,10,Quiet,3.4654305020659737,-0.7070811667833583,No,No,No
2009-10-13,10,2009,7,69.8,4,723.75,5.5,0.7,10,0,0,3,2,10,Quiet,3.7594928017790283,-0.04965071972383503,No,No,No
2009-10-14,10,2009,5,69.4,5,730.2,3.5,-0.4,9.1,2.1,0,1,1,10,Quiet,3.4013128416988425,-0.9432974272109215,No,No,No
2009-10-15,10,2009,13,70.5,6,726.9,-0.6,-4.2,3.7,0.5,0,5,7,21,Quiet,5.702432298378089,0.045540516001378095,No,No,No
2009-10-16,10,2009,8,70,2,714.6,2.2,-1.6,7.3,0.9,0,3,-1,15,Quiet,2.9953042013063897,-0.9182813358388959,No,No,No
2009-10-17,10,2009,3,69.2,4,718.8,-0.8,-3.6,4.6,5.3,0,1,1,10,Quiet,3.3821768818829643,-0.8794822586640476,No,No,No
2009-10-18,10,2009,6,70.2,4,720.2,-3.1,-8.6,4.6,0,0,1,2,5,Quiet,3.9862500740586566,-0.3722808016683228,No,No,No
2009-10-19,10,2009,10,69.5,2,713.4,0.7,-3.2,5,0.5,0,2,8,10,Quiet,5.735114019771691,-0.602492753833582,No,No,No
2009-10-20,10,2009,7,70.3,5,716.65,0.6,-3.6,5.8,0,0,0,3,8,Quiet,4.311497974965312,-0.41676122879517546,No,No,No
2009-10-21,10,2009,3,70.3,3,715.55,1.6,-2.6,6.7,0.5,0,1,8,19,Quiet,5.728945730329259,-1.7618071644349342,No,No,No
2009-10-22,10,2009,7,70.6,3,710.7,5.4,0.5,11.5,0,0,13,-8,50,Weak,0.7008971069541825,1.3182306594143436,No,No,No
2009-10-23,10,2009,4,70.9,5,715.6,2.1,-0.3,9.6,0.8,18,10,-24,35,Weak,-4.300231225474833,-2.537610265385813,No,No,No
2009-10-24,10,2009,4,72.1,4,726.4,-4.9,-9,0.1,0.3,26,8,-7,39,Weak,1.1647921346179648,-1.8781996591275667,No,No,No
2009-10-25,10,2009,8,74.7,2,725.4,-4.1,-9.6,1.8,0,30,5,-19,18,Weak,-2.922185144883752,-1.7504045586346075,No,No,No
2009-10-26,10,2009,14,74.7,2,714.3,-0.7,-6.1,7.3,0,32,4,-10,16,Quiet,-0.012249841659839836,-1.210354927740175,No,No,No
2009-10-27,10,2009,10,80.3,4,719.35,-2,-5.6,2.8,0.4,32,3,-8,16,Quiet,0.736193818439235,-1.2427501858085208,No,No,No
2009-10-28,10,2009,4,80.4,5,723.25,-7,-12.1,-2.1,0.2,32,3,-7,17,Quiet,0.8679576695015871,-0.6633711949645221,No,No,No
2009-10-29,10,2009,7,78.9,3,729.95,-8.7,-14,-3.9,0.2,26,5,4,20,Quiet,4.5696782461053305,-0.4562547763988365,No,No,No
2009-10-30,10,2009,8,75.6,2,732.95,-9.2,-12.5,-5.1,0,18,9,-20,29,Weak,-3.266754747818921,-1.5663346238724587,No,No,No
2009-10-31,10,2009,4,74.2,2,739.95,-11.9,-16,-6.7,0,0,2,-8,13,Quiet,0.6412037804239806,-0.5427337442613418,No,No,No
2009-11-01,11,2009,10,74,3,737.3,-10.1,-18.4,-0.2,0,0,3,-2,17,Quiet,2.6114538317159526,-0.8593627995280901,No,No,No
2009-11-02,11,2009,11,71.2,3,721.95,-0.9,-9.6,6.8,0,0,3,1,17,Quiet,3.6357122846755936,-0.13871717302048286,No,No,No
2009-11-03,11,2009,5,70.3,2,718.55,-0.3,-3.5,3.5,0.6,0,0,-5,8,Quiet,1.5442126369017164,-0.49327778521126575,No,No,No
2009-11-04,11,2009,5,70.3,2,715.5,2,0.1,5.6,1,0,0,1,16,Quiet,3.472719586457943,-1.334277760822338,No,No,No
2009-11-05,11,2009,6,70.2,4,707.9,0.5,-5.4,5.6,3.3,12,1,7,11,Quiet,5.488186260553677,-0.054706237184951045,No,No,No
2009-11-06,11,2009,3,69.3,5,717.95,-9.7,-13.5,-5,0.4,13,0,3,8,Quiet,4.2331193269151015,0.3694907083731014,No,No,No
2009-11-07,11,2009,5,69.6,6,729.65,-15.8,-22.4,-10.3,0,0,0,6,8,Quiet,5.123415879185561,0.4726123108460596,No,No,No
2009-11-08,11,2009,5,69.3,2,734.15,-16.5,-21,-12.9,0.2,0,7,-2,41,Weak,2.3962810611455514,4.446677539304553,No,No,No
2009-11-09,11,2009,5,69.6,2,737.1,-19,-23.4,-13,0,13,4,-8,14,Quiet,0.43104028625919855,-0.07997518103527827,No,No,No
2009-11-10,11,2009,8,70.7,2,734.4,-17.2,-21.4,-11.4,0,12,1,-6,6,Quiet,1.3591109912480712,0.3921466971204578,No,No,No
2009-11-11,11,2009,6,71.3,2,733.85,-17,-21.5,-12.3,0,12,0,-2,10,Quiet,2.6503163581690417,-0.34890435231779526,No,No,No
2009-11-12,11,2009,8,71,3,732.7,-12.5,-13.2,-11,3.1,0,0,0,12,Quiet,3.046374465494969,-0.12627423462459061,No,No,No
2009-11-13,11,2009,5,71.7,5,737.8,-14.2,-16.2,-12.4,0.6,12,2,3,15,Quiet,4.236746447027545,-0.7587837749502906,No,No,No
2009-11-14,11,2009,8,72.6,3,741.45,-18.8,-22.5,-15.8,0.2,13,5,-2,28,Quiet,2.5279361442318695,2.42428267355858,No,No,No
2009-11-15,11,2009,6,73.2,2,738.55,-15.6,-18.3,-11.4,1.1,12,6,-9,19,Quiet,0.19711312405967768,0.02258550654878918,No,No,No
2009-11-16,11,2009,4,73.5,2,731.55,-16.6,-21.4,-9.6,0,13,0,-7,8,Quiet,0.8326894964277225,0.0320044307055212,No,No,No
2009-11-17,11,2009,7,74.5,2,731,-11.2,-12.7,-9.6,1.6,0,1,-5,8,Quiet,1.583196826841419,-0.2424680315973059,No,No,No
2009-11-18,11,2009,6,75.4,4,725.4,-14.9,-21.5,-8,0,12,2,4,20,Quiet,4.6000779025945295,0.8829195198717275,No,No,No
2009-11-19,11,2009,7,74.4,2,730.5,-9.7,-12.1,-6.9,0.6,29,2,-1,19,Quiet,2.9454593989905993,-0.6235380149355776,No,No,No
2009-11-20,11,2009,6,74.9,3,721.95,-9.1,-14.6,-2.4,0,25,2,2,12,Quiet,3.7003793115606394,-0.7693223192699126,No,No,No
2009-11-21,11,2009,6,74.4,1,715.85,-5.2,-8.2,-2.2,0.3,15,8,-3,17,Quiet,2.1685136861826257,0.1957126489373649,No,No,No
2009-11-22,11,2009,6,74,1,717,-5.6,-7.6,-4,3.4,13,5,-5,6,Quiet,1.7391822915839388,-0.20261390994599443,No,No,No
2009-11-23,11,2009,16,74.4,3,718.05,-13.5,-16.9,-7.2,0.5,0,0,-2,7,Quiet,2.376606263814413,0.0729833382857973,No,No,No
2009-11-24,11,2009,17,73.8,2,717.2,-7,-13.8,-2.8,0,0,8,2,19,Quiet,3.81848869157936,0.7111250509793542,No,No,No
2009-11-25,11,2009,10,72.8,4,725.55,-7.1,-11.1,-4,5.5,0,6,-14,7,Quiet,-1.3339095316498557,0.04018537719628261,No,No,No
2009-11-26,11,2009,5,72.3,2,729.15,-14,-17.4,-8,0,0,6,-13,18,Weak,-0.9694801648333564,0.9720436233906683,No,No,No
2009-11-27,11,2009,16,72.7,2,724.1,-6.1,-12.5,0.6,0,0,2,-7,9,Quiet,0.8022010603128485,-0.4073875301988332,No,No,No
2009-11-28,11,2009,2,71.7,2,722.7,-7,-11.1,-1.9,0,0,2,-2,10,Quiet,2.56188896572361,-0.1353876511004411,No,No,No
2009-11-29,11,2009,3,70.9,2,723.2,-7.5,-10.2,-2.8,0,0,0,0,6,Quiet,3.270274842032037,0.016192558692738224,No,No,No
2009-11-30,11,2009,11,70.1,1,724.95,-7.9,-10.1,-5,0,0,1,-4,14,Quiet,1.9508930197019938,0.27136649524318013,No,No,No
2009-12-01,12,2009,6,70.4,1,727.45,-6.2,-9.8,-2.1,0.5,0,0,2,6,Quiet,3.880085325001231,-0.10626098713174684,No,No,No
2009-12-02,12,2009,6,70.2,2,719.8,-5.4,-11.2,-0.9,0,0,1,8,12,Quiet,5.716557751453272,0.08605050106044002,No,No,No
2009-12-03,12,2009,8,69.4,4,728.05,-13.4,-18.2,-2,0,0,0,3,5,Quiet,4.089055786404907,-0.0524403187093585,No,No,No
2009-12-04,12,2009,5,69.6,3,718.7,-14.4,-22.5,-6.4,0.4,0,0,5,10,Quiet,4.902842862692195,-0.4614580148430845,No,No,No
2009-12-05,12,2009,7,69.4,4,713.1,-4.8,-8,-1,0,0,4,9,22,Quiet,5.9979709700636175,0.9514754560540747,No,No,No
2009-12-06,12,2009,7,69.6,3,715.45,-7.1,-10,-2.3,0,0,3,-2,15,Quiet,2.5007012127495667,-0.26918804789470774,No,No,No
2009-12-07,12,2009,4,69.8,2,722.4,-10.3,-12.2,-7.2,0.8,0,3,2,14,Quiet,3.9600814729164897,0.4256489561015358,No,No,No
2009-12-08,12,2009,5,69,1,721.25,-13.6,-15.6,-11.7,0.5,0,0,2,9,Quiet,3.8061216547320487,-0.4605137759601782,No,No,No
2009-12-09,12,2009,6,70,1,722.85,-15,-18.6,-11.9,3.7,11,0,4,11,Quiet,4.5222770338018234,0.03223980335970844,No,No,No
2009-12-10,12,2009,12,70.8,7,729.25,-23.1,-26.9,-17.8,0.4,12,1,5,7,Quiet,4.78667473237597,0.09682060928703137,No,No,No
2009-12-11,12,2009,8,71.6,2,726.05,-27.7,-30.6,-23.9,0,12,0,4,6,Quiet,4.622756343700906,-0.06876131634700791,No,No,No
2009-12-12,12,2009,7,69.9,1,730,-26.9,-28.6,-24.3,0,12,2,9,21,Quiet,6.085756418844268,-1.548638491007365,No,No,No
2009-12-13,12,2009,5,72.2,2,729.95,-26.1,-29.9,-21.5,0,14,2,7,17,Quiet,5.445416568342626,1.8989859725976144,No,No,No
2009-12-14,12,2009,10,73.1,2,736.3,-23.1,-27.1,-19.6,0,30,6,-1,20,Quiet,2.982790659098183,-0.9384555631971716,No,No,No
2009-12-15,12,2009,5,76.2,1,737.35,-24.9,-27,-21.4,0,36,1,7,5,Quiet,5.439420235029412,0.04312206095772561,No,No,No
2009-12-16,12,2009,9,79,1,739.05,-28,-30.9,-23.6,0,33,5,2,14,Quiet,3.7194096678462456,-0.8834887540323845,No,No,No
2009-12-17,12,2009,9,80.6,2,738.25,-28.6,-32.1,-23.4,0,26,2,3,25,Quiet,4.149590785336198,-0.31428143893100247,No,No,No
2009-12-18,12,2009,8,84.2,1,736.1,-23.6,-27.6,-17.9,0,23,3,4,12,Quiet,4.62076362127956,-0.3284541160180237,No,No,No
2009-12-19,12,2009,5,81.6,2,731,-20.9,-25.5,-18,0,24,2,2,8,Quiet,3.7347600833082355,0.6008855225388787,No,No,No
2009-12-20,12,2009,5,79.1,2,722.15,-13.8,-20.4,-9.8,0,44,2,3,9,Quiet,4.166434510188186,-0.24123070218589915,No,No,No
2009-12-21,12,2009,4,81,2,718.65,-11.8,-15.5,-5.2,1.6,46,3,6,14,Quiet,5.23375934806363,0.0594802983612559,No,No,No
2009-12-22,12,2009,5,80,3,716.45,-10.8,-16.6,-5.6,1,33,3,3,9,Quiet,4.054179030353544,-0.505047148264248,No,No,No
2009-12-23,12,2009,3,79.5,5,727.3,-19,-24.5,-6.4,1.3,26,4,6,18,Quiet,5.101879832072979,-0.5546292554109823,No,No,No
2009-12-24,12,2009,10,75.9,6,738.45,-26.9,-29.7,-24.1,0.2,20,2,-2,12,Quiet,2.377864301325123,-0.5332234659413797,No,No,No
2009-12-25,12,2009,7,74.6,3,726.85,-30.6,-33.2,-27,0.2,0,4,6,22,Quiet,5.220722453012859,-1.3567597465920906,No,No,No
2009-12-26,12,2009,13,73.5,2,727.3,-28.5,-33.4,-23.7,0,14,4,-2,13,Quiet,2.5660168774661978,-0.21233415867762934,No,No,No
2009-12-27,12,2009,4,73.4,2,714.85,-18.6,-24.6,-11.5,0,15,2,-2,11,Quiet,2.6091820014324445,-0.12391378456198857,No,No,No
2009-12-28,12,2009,7,74.3,4,720.4,-15.1,-16.6,-12.7,2.1,18,1,2,5,Quiet,3.7932337953781747,0.19742918735561985,No,No,No
2009-12-29,12,2009,4,73.3,2,729.2,-21.3,-24.3,-13.9,0.2,18,0,1,8,Quiet,3.6448426206669047,-0.6684037386428906,No,No,No
2009-12-30,12,2009,9,72.7,2,725.25,-28.4,-32,-22.3,0,18,0,6,10,Quiet,4.961896592548868,-0.5098895409729085,No,No,No
2009-12-31,12,2009,6,74.3,1,718.95,-24.6,-27.7,-19.8,0,21,0,8,10,Quiet,5.714959656619107,0.8371224274947237,No,No,No
2010-01-01,1,2010,5,77.2,2,724.5,-21.9,-24.9,-19.3,1.5,18,0,5,15,Quiet,4.839222497032308,-1.1578332013694785,No,No,No
2010-01-02,1,2010,8,72.7,2,727.8,-29.1,-33,-22.3,0,21,1,11,8,Quiet,6.844967287282946,-0.0360368186503946,No,No,No
2010-01-03,1,2010,8,75.4,1,736.1,-31.1,-34.1,-26.7,0.3,16,4,0,22,Quiet,3.1442603856244227,0.4899186195867052,No,No,No
2010-01-04,1,2010,4,73.8,1,733.95,-33,-36.3,-29.2,0,15,2,-2,12,Quiet,2.6208903272112116,0.29295723255764394,No,No,No
2010-01-05,1,2010,2,70.6,1,736.55,-33.5,-36,-30.4,0,10,1,0,12,Quiet,3.231358687098902,0.7962088668682165,No,No,No
2010-01-06,1,2010,5,74.3,1,732.8,-29.8,-35.4,-19.8,0,0,1,-1,12,Quiet,2.855118551449629,-0.6286657177863368,No,No,No
2010-01-07,1,2010,8,74.7,3,724.6,-19.2,-22.3,-14.9,0,0,0,3,14,Quiet,4.144242444363214,-0.0331054433616728,No,No,No
2010-01-08,1,2010,10,75.5,2,727,-23.1,-26.4,-18.9,0.6,15,1,0,7,Quiet,3.2802834528501936,-0.10945463324127536,No,No,No
2010-01-09,1,2010,2,74.9,2,736.8,-26.2,-28.1,-22.1,0.8,15,1,3,8,Quiet,4.193019710944463,-0.5187153264462439,No,No,No
2010-01-10,1,2010,7,79,3,739.45,-27.4,-29,-25.2,1.2,22,3,7,16,Quiet,5.514976371164156,-0.5428748314417476,No,No,No
2010-01-11,1,2010,5,81.6,1,740.4,-30.1,-32.6,-25.7,0.7,37,6,4,20,Quiet,4.552764387041273,1.7107347814861473,No,No,No
2010-01-12,1,2010,6,86.3,1,730.45,-26.8,-33.1,-19.4,0,35,4,-1,6,Quiet,2.8969711746891162,0.08922417973764965,No,No,No
2010-01-13,1,2010,10,90.2,5,722.6,-21.5,-23.1,-19.1,1.5,31,7,-5,14,Quiet,1.7559350177523312,0.6899701601188908,No,No,No
2010-01-14,1,2010,6,87.5,3,725.4,-20,-26.3,-12.1,0.5,26,4,-7,12,Quiet,0.9410837034855116,0.18492127980407952,No,No,No
2010-01-15,1,2010,9,87,5,721.45,-17.3,-18.4,-14.6,0,26,4,-2,12,Quiet,2.5501837160770595,-0.08587036940814592,No,No,No
2010-01-16,1,2010,7,82.6,6,722.4,-17.6,-19.3,-15.2,0,23,1,-1,13,Quiet,2.696499739741785,0.2766742398909081,No,No,No
2010-01-17,1,2010,6,81.4,3,721.7,-17.6,-21.1,-14.4,0,18,1,0,10,Quiet,3.2142676302913373,0.06347260157323023,No,No,No
2010-01-18,1,2010,8,79.9,2,726.15,-18.1,-21.1,-16.2,4.2,13,3,4,13,Quiet,4.515774468641295,-0.8127780510151856,No,No,No
2010-01-19,1,2010,12,78.9,7,743.4,-24.5,-27.2,-20.8,0,0,1,4,13,Quiet,4.3893614397962475,0.499563279638941,No,No,No
2010-01-20,1,2010,7,81.6,2,737.4,-20.1,-26.5,-14.1,1.7,13,12,-3,48,Weak,2.5195404315001313,3.5706875536355613,No,No,No
2010-01-21,1,2010,6,79.1,2,738.2,-15,-16.4,-14,4.9,18,5,-24,23,Weak,-4.4560202537017055,-1.9323286819694354,No,No,No
2010-01-22,1,2010,10,80,3,731.25,-16.5,-20,-11.4,0,31,3,-12,14,Quiet,-0.8362450596624975,-0.39465365725004703,No,No,No
2010-01-23,1,2010,8,79.8,2,721.05,-19.6,-24.9,-14.1,0,38,5,-13,19,Weak,-1.0445819989692715,-1.02972174270522,No,No,No
2010-01-24,1,2010,9,82,4,729.45,-19,-23,-14.6,0.3,38,4,-18,11,Weak,-2.5821756127723425,0.49388976466983475,No,No,No
2010-01-25,1,2010,9,81.9,2,717.2,-15.3,-20.1,-9.3,0,34,3,-9,13,Quiet,0.28400576193648924,-0.7921520594704786,No,No,No
2010-01-26,1,2010,6,78.7,1,722,-16.7,-20,-11.1,0.4,25,3,-7,17,Quiet,1.0051523420913744,-1.4677054572400543,No,No,No
2010-01-27,1,2010,12,77.3,5,730.45,-23.7,-31.3,-17.7,0,13,1,-1,12,Quiet,2.8467661537497313,-0.2725236811509027,No,No,No
2010-01-28,1,2010,5,75.4,1,719.65,-12.7,-19.7,-1.2,0,12,3,-1,13,Quiet,2.812495389270017,0.3174474836057555,No,No,No
2010-01-29,1,2010,5,74,4,720.4,-5.7,-11.1,-1.3,4.6,12,1,-4,13,Quiet,2.0393319231771976,-0.32267884967754396,No,No,No
2010-01-30,1,2010,5,71.1,5,728.9,-15.7,-19,-10.8,1.9,12,5,0,13,Quiet,3.217990347260287,0.5834169135960758,No,No,No
2010-01-31,1,2010,10,72.8,5,737.4,-28.6,-32.5,-18.9,0,16,4,-7,22,Quiet,0.8780295344214896,1.4107129470946005,No,No,No
2010-02-01,2,2010,10,73,2,739.1,-34.2,-38.6,-29.1,0,17,9,-7,17,Quiet,0.7747018624207631,0.36139990444869463,No,No,No
2010-02-02,2,2010,7,73.1,1,737.9,-32.3,-36.7,-25.6,0,14,10,-11,20,Weak,-0.41495646183191753,-0.549793130008814,No,No,No
2010-02-03,2,2010,1,73,1,730.5,-29.8,-34,-23.8,0,14,10,-13,22,Weak,-1.0778868172542306,0.9701449922780503,No,No,No
2010-02-04,2,2010,13,72.3,2,728.55,-28,-33.7,-19.1,0,12,2,-8,15,Quiet,0.44800755217468313,-0.12000322870121594,No,No,No
2010-02-05,2,2010,3,71.8,2,721.3,-24.4,-32.6,-10.8,0,12,2,-4,10,Quiet,1.8323496829186157,-0.4859111718736133,No,No,No
2010-02-06,2,2010,5,75.6,3,719,-18.2,-21.1,-11.5,1.2,36,4,-5,25,Quiet,1.5052435811206129,2.1809266692365803,No,No,No
2010-02-07,2,2010,2,85.1,2,726.25,-22.1,-26.2,-18.9,0.2,38,3,-8,23,Quiet,0.49933853022532626,-1.3426152102691278,No,No,No
2010-02-08,2,2010,9,87.8,4,734.15,-23,-24.8,-20.6,0.4,59,4,-7,30,Weak,1.037133511635317,-3.2422258989429364,No,No,No
2010-02-09,2,2010,6,91.2,3,738.6,-25.9,-30.5,-20.1,0,56,3,-4,22,Quiet,2.107626486759301,-0.9234945601784308,No,No,No
2010-02-10,2,2010,4,89,1,742.55,-26.4,-31.2,-20,0,50,3,-10,16,Quiet,-0.007802663080537203,-0.32806038334475335,No,No,No
2010-02-11,2,2010,2,88.9,1,739.75,-26.6,-31.4,-20.4,0,44,5,-1,20,Quiet,2.8709804951921725,0.7547708823435526,No,No,No
2010-02-12,2,2010,6,91.8,1,735.05,-26,-31.2,-19.6,0,41,6,-16,30,Weak,-2.08956951544819,0.1869144643113274,No,No,No
2010-02-13,2,2010,4,93.1,1,734.85,-22.1,-27.4,-14.6,1.2,43,4,-11,17,Quiet,-0.31627422852314624,0.5179491489173503,No,No,No
2010-02-14,2,2010,3,91.8,1,727.8,-20,-27.4,-9.2,0,33,4,-10,18,Quiet,-0.03567308733311074,-1.0094700985102516,No,No,No
2010-02-15,2,2010,3,87.2,3,725.3,-17.3,-21.5,-10.2,0,30,14,-26,52,Moderate,-5.076498680658332,1.108158306269705,No,No,No
2010-02-16,2,2010,10,85.5,2,727.1,-15.9,-24.1,-7.4,0,30,9,-32,40,Moderate,-7.0264330195031475,-3.1098345168542307,No,No,No
2010-02-17,2,2010,3,84.7,2,720.8,-10.7,-16.2,-1,0,43,6,-23,28,Weak,-4.137831404042582,-2.3930714839800733,No,No,No
2010-02-18,2,2010,3,84.8,1,717.9,-6.9,-11.6,-0.2,0.4,23,5,-9,21,Quiet,0.34881126593892586,1.0991445137527716,No,No,No
2010-02-19,2,2010,11,83.1,2,718.625,-7.8,-10.2,-2.9,0,20,4,-11,14,Quiet,-0.22976845075728536,-0.9350683165887406,No,No,No
2010-02-20,2,2010,15,81.8,3,719.35,-8.5,-10.4,-5.6,2.8,20,1,-1,7,Quiet,2.7491121844342024,-0.4319509948279139,No,No,No
2010-02-21,2,2010,1,82,3,717.25,-12.5,-18.5,-4.2,0,17,1,0,11,Quiet,3.1218604235944456,-0.9083324423534567,No,No,No
2010-02-22,2,2010,7,81.7,3,714.3,-12.4,-15.8,-9.1,0,17,4,-6,21,Quiet,1.4068399502315152,0.7549631486451897,No,No,No
2010-02-23,2,2010,12,81.9,4,720.95,-17.8,-21,-9.4,0.7,15,2,-10,16,Quiet,-0.09028799021126241,-1.6187142578374532,No,No,No
2010-02-24,2,2010,11,82.4,4,727.2,-24.5,-30.7,-18.9,0,30,4,-7,6,Quiet,0.991808514344405,0.0938051607949312,No,No,No
2010-02-25,2,2010,13,80.9,1,727.25,-26.4,-32.3,-19.6,0,29,3,-5,20,Quiet,1.5378498297402152,-1.281005117728027,No,No,No
2010-02-26,2,2010,4,81.1,2,724.1,-23.8,-31.7,-13.4,0,27,2,-8,11,Quiet,0.7574464212316252,-0.9876676544202739,No,No,No
2010-02-27,2,2010,3,78.9,2,726.95,-20.5,-25.3,-14.9,0,14,1,-1,10,Quiet,2.81595082947356,-0.14191563969734125,No,No,No
2010-02-28,2,2010,7,77.1,2,720.65,-19.7,-26.2,-10.1,0,14,2,6,13,Quiet,5.090394146024945,0.7233819317175361,No,No,No
