Date,Week,Month,Quarter,Year,EMS,Wind,Temp_mean,H2O,Sunspots,Sud_Imp,Sud_Storm,Dst_mean,Dst_var,Dst_group,PC1,PC2
2014-02-15,7,2,1,2014,10,2,-19.7,0.5,113,No,Yes,15,53,level_1,-7.722188386965291,-5.10255242440884
2014-02-16,7,2,1,2014,7,2,-19.5,0,103,No,No,-16,37,level_2,1.7083577669334065,2.424457861222202
2014-02-17,7,2,1,2014,15,2,-18.5,0,106,No,No,-20,16,level_2,2.7201721111628405,-0.7548307427546481
2014-02-18,7,2,1,2014,14,6,-16.9,0,127,No,No,-14,52,level_3,0.9259636703607895,2.0419396620113117
2014-02-19,8,2,1,2014,6,4,-10.8,0,126,No,No,-66,77,level_4,16.79256344618685,-3.234933524141296
2014-02-20,8,2,1,2014,16,3,-8.2,0,133,No,Yes,-62,58,level_3,15.596673930209878,-0.289569876606953
2014-02-21,8,2,1,2014,14,5,-7,0,136,No,No,-47,18,level_3,11.071971120338942,-0.8983617673593586
2014-02-22,8,2,1,2014,12,1,-6.5,0,146,No,No,-38,43,level_3,7.986234958327468,-3.6242711876892937
2014-02-23,8,2,1,2014,11,3,-6,0,158,No,Yes,-25,63,level_3,4.100241789768215,3.832920043442595
2014-02-24,8,2,1,2014,23,8,-6,0,153,No,No,-31,43,level_3,6.023039036387158,-3.3987361395114304
2014-02-25,8,2,1,2014,10,2,-11.9,0,171,No,No,-15,9,level_1,1.3381139868626377,-0.36592869979833476
2014-02-26,9,2,1,2014,11,2,-14.7,0,207,No,No,-6,19,level_1,-1.2911765254331522,-0.7690490020184497
2014-02-27,9,2,1,2014,13,2,-14.5,0,220,No,Yes,-22,96,level_3,3.2520769415110764,6.409375355553439
2014-02-28,9,2,1,2014,11,2,-15,0,196,No,No,-60,62,level_3,14.954086131895327,-4.594698356787538
2014-03-01,9,3,1,2014,8,1,-14.3,0,155,No,No,-37,29,level_3,7.910424553700886,-1.0703814878945808
2014-03-02,9,3,1,2014,7,2,-13.8,0,158,No,No,-21,29,level_2,3.317318888964598,-1.8460993969595105
2014-03-03,9,3,1,2014,11,2,-13.7,0.3,161,No,No,-17,22,level_2,1.857146728392815,-1.3210102549964826
2014-03-04,9,3,1,2014,12,2,-14.7,0.5,141,No,No,-10,17,level_1,-0.09595968932809645,-0.026908859533370057
2014-03-05,10,3,1,2014,13,2,-15.1,0,154,No,No,-8,8,level_1,-0.7529449244979838,-0.12235218330591753
2014-03-06,10,3,1,2014,14,1,-12.8,0,127,No,No,-9,13,level_1,-0.5993490768474041,0.4748699504878715
2014-03-07,10,3,1,2014,10,3,-10.4,0,134,No,No,-7,5,level_1,-1.248269638482568,0.08157877826179702
2014-03-08,10,3,1,2014,15,4,-9.9,0,116,No,No,-7,10,level_1,-1.1538788205474826,-0.28995689597599106
2014-03-09,10,3,1,2014,10,5,-7.7,0,111,No,No,-2,12,level_1,-2.7078899545590387,-0.8115350654668578
2014-03-10,10,3,1,2014,18,4,-6,1.3,113,No,No,0,21,level_1,-3.2997615071719943,1.449163743613659
2014-03-11,10,3,1,2014,20,2,-9.3,0,111,No,No,-3,12,level_1,-2.4337177268896673,0.5078815752037166
2014-03-12,11,3,1,2014,17,3,-6.2,0,132,No,No,-6,11,level_1,-1.5110548935962298,-0.4685158358720863
2014-03-13,11,3,1,2014,17,3,-3,0,112,No,No,-22,38,level_2,3.296860832405215,-2.407609001112954
2014-03-14,11,3,1,2014,17,1,0.3,0,109,No,No,-13,17,level_2,0.7346620396681941,-0.5927017096123746
2014-03-15,11,3,1,2014,8,3,-0.6,0,111,No,No,-6,18,level_1,-1.4684480192460696,-1.2653629481748458
2014-03-16,11,3,1,2014,6,6,-0.4,12.4,122,No,No,-5,10,level_1,-1.614133210342956,-0.6236673788229472
2014-03-17,11,3,1,2014,15,3,-3.9,0,126,No,No,3,11,level_1,-4.231313851454107,0.07564845254517709
2014-03-18,11,3,1,2014,15,2,-1.4,0,136,No,No,-6,18,level_1,-1.3960185839293495,-0.05860101898488898
2014-03-19,12,3,1,2014,10,4,-1.5,0,141,No,No,-2,8,level_1,-2.622240221540473,-0.3481404235364751
2014-03-20,12,3,1,2014,16,2,1.8,0,139,No,No,8,22,level_1,-5.7409979669352,-1.9204852428076018
2014-03-21,12,3,1,2014,14,3,1.7,0,126,No,No,-11,25,level_2,0.08306116496482321,-0.24782093516346115
2014-03-22,12,3,1,2014,11,2,3.9,0,146,No,No,2,11,level_1,-3.8626368528885657,-0.015307591373855733
2014-03-23,12,3,1,2014,13,3,3.1,0,151,No,No,-5,12,level_1,-1.6480570820555738,0.7106050554180471
2014-03-24,12,3,1,2014,13,3,5.4,0,137,No,No,-1,15,level_1,-2.9806805445786764,-0.2191200650892512
2014-03-25,12,3,1,2014,7,4,2.6,1.4,136,Yes,No,6,24,level_1,-4.9842082475083584,-0.8239069363015948
2014-03-26,13,3,1,2014,16,3,3,0,112,No,No,-11,20,level_2,0.018995650288584506,-0.8167408035613485
2014-03-27,13,3,1,2014,14,2,3.3,0,115,No,No,-11,25,level_2,0.022807058556921087,2.2781163391780237
2014-03-28,13,3,1,2014,17,4,5.3,0,122,No,No,-9,13,level_1,-0.4107721166958555,0.4306971913641494
2014-03-29,13,3,1,2014,11,2,3.6,0,118,No,No,-10,20,level_2,-0.20180159458121882,-1.786193036321422
2014-03-30,13,3,1,2014,14,2,4.2,0,101,No,No,1,12,level_1,-3.452664543061355,-0.13573778246110924
2014-03-31,13,3,1,2014,14,3,6.1,0,118,No,No,-3,20,level_1,-2.345270295557273,0.66117069667203765
2014-04-01,13,4,2,2014,14,4,4.3,1.3,96,No,No,-4,25,level_1,-2.0679955655221742,-0.8241017299501238
2014-04-02,14,4,2,2014,11,4,2.7,0,114,No,No,-1,10,level_1,-2.933258687931268,0.15221937419483667
2014-04-03,14,4,2,2014,13,2,7.7,0,133,No,No,0,14,level_1,-3.213024559553338,-0.26658422432261886
2014-04-04,14,4,2,2014,10,4,7.8,0,158,No,No,1,10,level_1,-3.6517005617884495,-0.04829578314932653
2014-04-05,14,4,2,2014,8,2,9.8,0,135,No,No,1,25,level_1,-3.4071553300533077,-0.38056165885480964
2014-04-06,14,4,2,2014,16,4,9.3,0,121,No,No,-3,10,level_1,-2.189831248190253,0.09305824754480393
2014-04-07,14,4,2,2014,18,3,8.5,0,114,No,No,-10,32,level_2,-0.40593197061893727,0.23191085818639828
2014-04-08,14,4,2,2014,17,3,7,0,117,No,No,-13,13,level_1,0.5274171453732646,0.19750894001627411
2014-04-09,15,4,2,2014,15,3,4.3,1.9,94,No,No,-11,13,level_1,0.03793409202285555,0.931925254744989
2014-04-10,15,4,2,2014,18,3,5.9,0,65,No,No,-7,14,level_1,-1.0436413105493454,-0.5853897254879896
2014-04-11,15,4,2,2014,11,4,7.2,0,61,No,No,-6,67,level_3,-1.627929388730563,4.20437139139908
2014-04-12,15,4,2,2014,5,7,9.6,0,73,No,No,-65,38,level_3,16.542004323013536,-1.5203489215014616
2014-04-13,15,4,2,2014,10,4,0.7,9.8,80,No,No,-43,34,level_3,9.554804232946138,-2.0541579489457233
2014-04-14,15,4,2,2014,15,3,2.9,0,105,No,No,-24,16,level_2,4.002767642766648,-0.3326035172285291
2014-04-15,15,4,2,2014,11,3,3.8,0,145,No,No,-17,11,level_2,1.723693308011622,-0.08488194191745614
2014-04-16,16,4,2,2014,13,3,5,0,187,No,No,-3,16,level_1,-2.4787326788475155,-0.8803769131651498
2014-04-17,16,4,2,2014,11,3,6.2,0,199,No,No,-8,22,level_1,-0.8553694265315624,0.8998531230830901
2014-04-18,16,4,2,2014,21,3,6.6,0,178,No,No,-3,24,level_1,-2.420913356071774,-1.9291272891613929
2014-04-19,16,4,2,2014,18,3,9,0,178,Yes,No,-5,26,level_1,-1.6227281433066525,-0.20264825082366844
2014-04-20,16,4,2,2014,7,2,10.7,0,173,No,Yes,0,36,level_1,-3.4197306872793956,0.10433964387657617
2014-04-21,16,4,2,2014,11,2,12.4,0,150,No,No,-17,29,level_2,2.044605426597461,-0.16341953336531234
2014-04-22,16,4,2,2014,20,4,13.3,0,123,No,No,-12,20,level_1,0.3642577268398494,-0.06773541599190709
2014-04-23,17,4,2,2014,14,10,6.1,0,85,No,No,-8,16,level_1,-0.8780146848136923,0.6918920911872931
2014-04-24,17,4,2,2014,8,5,-2.8,4.1,72,No,No,-13,25,level_2,0.7163328120001315,1.8093301272161257
2014-04-25,17,4,2,2014,14,5,3.9,0.8,57,No,No,-15,13,level_2,1.1948633053158018,0.7473483625543096
2014-04-26,17,4,2,2014,8,5,9.8,0,45,No,No,-18,16,level_2,2.2210631715815325,0.6693301564967823
2014-04-27,17,4,2,2014,10,3,12,0,77,No,No,-5,14,level_1,-1.8925197701989143,-0.6694400776938748
2014-04-28,17,4,2,2014,15,5,13.3,0,80,No,No,-9,26,level_1,-0.5778189864895196,0.8043404067201338
2014-04-29,17,4,2,2014,8,6,7.7,0,77,No,No,3,24,level_1,-4.253219574012722,-1.7034315440701104
2014-04-30,18,4,2,2014,10,4,5.1,0.3,82,No,No,-46,56,level_3,10.812876618301111,0.9043927052717534
2014-05-01,18,5,2,2014,10,3,4.1,0.5,88,No,No,-16,18,level_2,1.4252812240829407,-1.2525813596778232
2014-05-02,18,5,2,2014,13,5,3.6,0,115,No,No,-6,13,level_1,-1.474456998806365,-1.0701923136351137
2014-05-03,18,5,2,2014,10,3,5,0,123,Yes,No,3,40,level_2,-4.1944759688067315,0.9349025269195106
2014-05-04,18,5,2,2014,11,5,8.3,0,127,No,No,-30,33,level_2,6.009994812805222,-1.625113836733957
2014-05-05,18,5,2,2014,10,3,10.1,0,142,No,No,-17,24,level_2,1.9550183812597217,0.5997327674804532
2014-05-06,18,5,2,2014,10,6,7.4,2.8,148,No,No,-8,11,level_1,-0.9559547943463065,-0.8492519301828015
2014-05-07,19,5,2,2014,10,7,0.1,20.2,120,No,No,-3,7,level_1,-2.2592742112539024,0.3687283350849533
2014-05-08,19,5,2,2014,13,4,5.5,0.1,132,No,No,-26,45,level_2,4.65202989780401,2.215074538943424
2014-05-09,19,5,2,2014,9,2,9.7,0,139,No,No,-20,32,level_2,2.769819291868584,-3.093752808416868
2014-05-10,19,5,2,2014,10,5,13,0,123,No,No,-15,27,level_2,1.1997864342733573,1.5128465994540807
2014-05-11,19,5,2,2014,13,8,9,0,150,No,No,-20,20,level_2,2.8931742308186004,-0.18856542692926417
2014-05-12,19,5,2,2014,10,6,2,2.9,154,No,No,-15,12,level_1,1.1778425444216603,-0.5506923408285206
2014-05-13,19,5,2,2014,12,3,5.6,0,133,No,No,1,13,level_1,-3.474926503749968,-1.0271792566466025
2014-05-14,20,5,2,2014,11,4,8.2,0,166,No,No,3,11,level_1,-4.140256128466456,0.5085813808037715
2014-05-15,20,5,2,2014,19,2,8.5,0,156,No,No,7,10,level_1,-5.261559563719686,-0.7504635152712038
2014-05-16,20,5,2,2014,18,4,11.1,0,133,No,No,3,19,level_1,-4.358931721361993,-0.0555230616582012
2014-05-17,20,5,2,2014,6,2,12.5,0,151,No,No,0,17,level_1,-3.1979064829385124,-0.6061719573612803
2014-05-18,20,5,2,2014,11,7,14.8,0,138,No,No,3,12,level_1,-4.118633275298553,-0.24600593585044953
2014-05-19,20,5,2,2014,10,5,3.7,3.6,102,No,No,3,11,level_1,-4.265278758476841,-0.096263537069123
2014-05-20,20,5,2,2014,15,2,4.3,0,87,No,No,1,10,level_1,-3.590448943678086,-0.4461074806849756
2014-05-21,21,5,2,2014,11,2,6,4.1,85,No,No,9,16,level_1,-5.980682484012557,-1.429824160460611
2014-05-22,21,5,2,2014,10,3,9.5,0,66,No,No,4,30,level_1,-4.442764224629971,2.3875168146215273
2014-05-23,21,5,2,2014,15,3,9.3,0.9,91,No,No,-13,38,level_2,0.4323087800578628,0.6521123252209083
2014-05-24,21,5,2,2014,8,3,11,4.7,109,No,No,-17,16,level_2,1.8195512689074356,-0.3820594237817454
2014-05-25,21,5,2,2014,6,6,15.7,0,109,No,No,-9,11,level_1,-0.6124828854634363,-0.5659936763992581
2014-05-26,21,5,2,2014,14,3,13.2,1.4,91,No,No,-6,6,level_1,-1.4527867846689118,0.05778873593846827
2014-05-27,21,5,2,2014,9,4,11,1.1,78,No,No,4,22,level_1,-4.500670746190709,-1.6192246572896707
2014-05-28,22,5,2,2014,11,3,11.8,0,70,No,No,2,23,level_1,-3.8525500897097236,0.6995839921337492
2014-05-29,22,5,2,2014,12,3,12.1,0,48,No,No,-5,22,level_1,-1.7118265866411508,1.6979625006758177
2014-05-30,22,5,2,2014,15,8,15.4,0,55,No,No,-4,44,level_2,-2.2314136313494806,1.150912549903875
2014-05-31,22,5,2,2014,10,5,11.9,0,57,No,No,7,22,level_1,-5.517700529893457,-1.3740834783620948
2014-06-01,22,6,2,2014,18,3,8.2,1.7,64,No,No,10,8,level_1,-6.405112147143152,-0.012168569207139157
2014-06-02,22,6,2,2014,11,2,11.1,0,62,No,No,9,11,level_1,-6.05935849619473,-0.49545402215995094
2014-06-03,22,6,2,2014,18,5,12.6,7.4,74,No,No,5,23,level_1,-4.82005681696106,-1.2082403890976543
2014-06-04,23,6,2,2014,8,3,9.9,10.9,64,No,No,2,11,level_1,-3.834875880366158,0.6668067587046357
2014-06-05,23,6,2,2014,14,5,14,0,87,No,No,-1,12,level_1,-2.954112300620519,-0.47736722013576777
2014-06-06,23,6,2,2014,13,5,9.3,4.3,119,No,No,-2,28,level_1,-2.569969926395122,-2.237395436981833
2014-06-07,23,6,2,2014,10,3,10.5,10.7,133,No,Yes,4,38,level_1,-4.497218690463592,-0.9679428926693089
2014-06-08,23,6,2,2014,23,4,13.4,0,142,No,No,-19,54,level_2,2.742376792795103,3.808255264816389
2014-06-09,23,6,2,2014,20,3,16.8,0,156,No,No,-23,26,level_2,3.761320325367958,-0.8845342096175021
2014-06-10,23,6,2,2014,19,3,15.8,0,162,No,No,-5,21,level_1,-1.7275060369800426,-1.1010230921589559
2014-06-11,24,6,2,2014,11,4,12.8,12.1,174,No,No,0,14,level_1,-3.360856430841131,0.9587084951451188
2014-06-12,24,6,2,2014,5,3,16.5,0,197,No,No,-3,13,level_1,-2.226486477000699,-1.0029370940534943
2014-06-13,24,6,2,2014,15,5,17.7,0.1,182,No,No,12,22,level_1,-7.030879530018729,-1.0574413272563155
2014-06-14,24,6,2,2014,13,2,15.4,2.6,137,No,No,0,17,level_1,-3.140403646531058,0.7389467134535501
2014-06-15,24,6,2,2014,12,3,15.7,0,74,No,No,1,11,level_1,-3.6178679168411434,-0.7425082741915918
2014-06-16,24,6,2,2014,18,3,14.5,0.5,84,No,No,2,14,level_1,-4.015903648127228,0.6615610310564137
2014-06-17,24,6,2,2014,18,2,14.2,3.3,95,No,No,-1,25,level_1,-3.044405259552323,-0.7741884241058005
2014-06-18,25,6,2,2014,11,2,14.8,0,120,No,No,-21,21,level_2,2.929249726855175,0.09643123310185517
2014-06-19,25,6,2,2014,7,2,16.6,1.9,95,No,No,-14,10,level_1,0.9967231158527654,0.2759939801466788
2014-06-20,25,6,2,2014,16,2,18.2,4.4,80,No,No,-2,22,level_1,-2.6175931111395583,-1.6420186854795107
2014-06-21,25,6,2,2014,12,2,19.1,0,93,No,No,-9,32,level_2,-0.4653204645951769,1.7405973358919957
2014-06-22,25,6,2,2014,11,3,20.6,0,90,No,No,-7,12,level_1,-1.0088611755253498,0.8699949810454518
2014-06-23,25,6,2,2014,11,3,19.5,1.7,77,Yes,No,0,19,level_1,-3.218502703696898,-0.5569486318830648
2014-06-24,25,6,2,2014,13,4,18.9,0.4,40,No,No,2,21,level_1,-3.7405926691687887,0.5228532740983335
2014-06-25,26,6,2,2014,8,2,19.8,0,55,No,No,6,28,level_1,-5.2401547211308515,-1.105721360333873
2014-06-26,26,6,2,2014,15,3,21.9,0,67,No,No,2,21,level_1,-3.8007219468599045,1.1430332459884536
2014-06-27,26,6,2,2014,14,3,22.5,0,67,No,No,3,9,level_1,-4.285009088451791,-0.11216243356880712
2014-06-28,26,6,2,2014,8,3,21.4,5.4,71,No,No,4,19,level_1,-4.40766871132668,1.1772149020585227
2014-06-29,26,6,2,2014,17,2,21.3,0,93,No,No,6,18,level_1,-5.086246039321049,-0.9197657495471252
2014-06-30,26,6,2,2014,15,4,21.9,0,132,No,No,4,16,level_1,-4.521877618664892,-0.14456883187032493
2014-07-01,26,7,3,2014,14,4,16.9,11.5,134,No,No,4,17,level_1,-4.636108492361716,-0.5611361903003308
2014-07-02,27,7,3,2014,11,3,15,0.7,145,No,No,12,8,level_1,-6.915924192531593,-0.02622665861360257
2014-07-03,27,7,3,2014,20,3,15.6,0,167,No,No,-1,47,level_1,-2.783052330644803,2.8143013530279424
2014-07-04,27,7,3,2014,10,2,18.1,0,172,No,No,1,15,level_1,-3.4600682605644684,-0.6608888302044731
2014-07-05,27,7,3,2014,7,2,16.5,7.5,194,No,No,8,13,level_1,-5.678159144082806,-0.7479179429390868
2014-07-06,27,7,3,2014,10,3,16.7,0.4,185,No,No,12,13,level_1,-6.8316463969749375,-1.2456594137545798
2014-07-07,27,7,3,2014,16,3,16,1,197,No,No,7,13,level_1,-5.3313288372249215,0.40098746130634155
2014-07-08,27,7,3,2014,13,2,18.4,0.6,183,No,No,8,22,level_1,-5.719749989092137,0.16895083134681074
2014-07-09,28,7,3,2014,13,3,19.2,0,162,No,No,2,19,level_1,-3.861344281528637,0.12972396486206422
2014-07-10,28,7,3,2014,13,2,20.1,0,161,No,No,-9,24,level_2,-0.4774678954969385,-1.3977553761903379
2014-07-11,28,7,3,2014,11,2,21.9,0,144,No,No,-7,9,level_1,-1.2228139014970592,0.01513461462397489
2014-07-12,28,7,3,2014,13,2,23,0,119,No,No,-11,36,level_2,0.35681287436731124,1.5054285085621166
2014-07-13,28,7,3,2014,4,2,23.6,0,86,No,No,-1,16,level_1,-3.065757979909844,-1.139745100650456
2014-07-14,28,7,3,2014,16,3,24.2,0,62,Yes,No,18,45,level_1,-9.04203340847529,-2.176838717271022
2014-07-15,28,7,3,2014,16,2,23.2,0,18,No,No,3,30,level_1,-3.883963491672838,2.7486993851363737
2014-07-16,29,7,3,2014,23,3,21.1,5.8,10,No,No,0,12,level_1,-3.3627441385607106,-0.7748626230880936
2014-07-17,29,7,3,2014,11,4,18.6,11.8,0,No,No,4,8,level_1,-4.34141723460004,0.4351711514449136
2014-07-18,29,7,3,2014,16,2,17.8,2.7,15,No,No,0,7,level_1,-3.4110696800765408,-0.3230812287737091
2014-07-19,29,7,3,2014,7,2,17.5,2.6,35,No,No,4,9,level_1,-4.298232254497057,-0.1731158997530156
2014-07-20,29,7,3,2014,13,4,19.6,0,35,No,No,9,9,level_1,-5.990218693119332,-0.17530008478215364
2014-07-21,29,7,3,2014,13,3,18.9,0.5,17,No,No,6,18,level_1,-4.99238102784841,0.9451510912703529
2014-07-22,29,7,3,2014,16,2,20,0,39,No,No,-1,11,level_1,-3.1186209215299345,-0.11077505558128106
2014-07-23,30,7,3,2014,10,3,21.4,0,65,No,No,6,16,level_1,-5.232681737552618,-0.5759924981761608
2014-07-24,30,7,3,2014,14,3,22.1,0,62,No,No,4,21,level_1,-4.400112909407847,0.08040734941234634
2014-07-25,30,7,3,2014,11,3,19.8,2.5,64,No,No,1,20,level_1,-3.441062197977567,0.20449688292218215
2014-07-26,30,7,3,2014,17,2,20.2,0,58,No,No,-7,24,level_1,-0.9457202017365677,0.9042166371596494
2014-07-27,30,7,3,2014,10,2,18,5.4,78,No,No,1,19,level_1,-3.6012490287719974,-1.6665096423737866
2014-07-28,30,7,3,2014,13,2,18.9,0,109,No,No,4,29,level_1,-4.6401288355103185,1.5750883423127437
2014-07-29,30,7,3,2014,10,4,20.8,0,137,No,No,1,22,level_1,-3.4302113113196158,-1.1885124018419428
2014-07-30,31,7,3,2014,4,4,18.2,18.4,122,No,No,2,11,level_1,-3.7591287621695884,-0.3262310759461875
2014-07-31,31,7,3,2014,8,2,17.2,0,131,No,No,6,14,level_1,-5.032067222306199,-0.19230437220821434
2014-08-01,31,8,3,2014,14,2,16.3,0,165,No,No,4,17,level_1,-4.623877973386105,0.05675776518176659
2014-08-02,31,8,3,2014,15,2,15.3,0.7,165,No,No,-11,13,level_1,-0.02073503318022149,-0.3614563907169885
2014-08-03,31,8,3,2014,11,2,15.3,3.1,153,No,No,-3,14,level_1,-2.553956345963844,-0.17221079645692852
2014-08-04,31,8,3,2014,12,2,15.6,0,146,No,No,-11,18,level_1,0.05543369143681421,0.7196042161212725
2014-08-05,31,8,3,2014,6,2,17.1,0,128,No,No,-16,18,level_2,1.65092095464855,1.0668977646169726
2014-08-06,32,8,3,2014,9,2,19.8,0,113,No,No,-17,29,level_2,2.0002407360115213,-0.5991229795349666
2014-08-07,32,8,3,2014,8,5,16.2,12.8,123,No,No,-7,16,level_1,-1.1643280714647897,0.31368271682011845
2014-08-08,32,8,3,2014,12,4,17.4,6.4,89,No,No,-10,20,level_2,-0.16773977223862951,-1.2259623774139592
2014-08-09,32,8,3,2014,21,4,17.4,0,83,No,No,-4,20,level_1,-2.1838199546897976,-1.1011071814346018
2014-08-10,32,8,3,2014,7,2,14.9,0,62,No,No,0,26,level_1,-3.2155283743376013,1.0842196241411775
2014-08-11,32,8,3,2014,17,3,17.3,0,69,No,No,5,20,level_1,-4.820619296993815,1.2018655787820203
2014-08-12,32,8,3,2014,15,2,18.4,0,75,No,No,-5,19,level_1,-1.6644280784446273,0.36662567870721696
2014-08-13,33,8,3,2014,9,3,19.9,0,79,No,No,-9,16,level_1,-0.6181837618448216,-0.9143961105882291
2014-08-14,33,8,3,2014,11,4,19.6,0,86,No,No,-4,20,level_1,-1.8722510871721383,-0.7605918060309045
2014-08-15,33,8,3,2014,16,3,21.8,0,107,No,No,-2,16,level_1,-2.7465207588427036,0.4127079031394995
2014-08-16,33,8,3,2014,11,2,21.4,0,109,No,No,1,15,level_1,-3.511225012938386,-0.8919153897667251
2014-08-17,33,8,3,2014,15,2,22.5,0,116,No,No,15,27,level_1,-7.7406736071337106,-1.4268826501940417
2014-08-18,33,8,3,2014,14,4,19.6,1.4,105,No,No,2,11,level_1,-3.9937290211796643,0.5012264563938453
2014-08-19,33,8,3,2014,18,2,18.9,5.3,93,Yes,No,3,31,level_1,-4.307808594768008,0.1609755103247135
2014-08-20,34,8,3,2014,16,4,20.9,0,102,No,No,-5,14,level_1,-1.7807270624775287,-0.2793611579642676
2014-08-21,34,8,3,2014,7,5,15.5,19.7,120,No,No,-24,19,level_2,3.9693177728700078,-0.10365465665044289
2014-08-22,34,8,3,2014,5,3,13.3,0,125,No,No,-9,15,level_1,-0.5133806605305468,-0.9547994084695977
2014-08-23,34,8,3,2014,5,2,13.4,0,150,No,No,-1,13,level_1,-2.9798903428792727,-0.8267081940318033
2014-08-24,34,8,3,2014,16,3,14.7,0.1,149,No,No,1,14,level_1,-3.345808907576718,0.1116900103712771
2014-08-25,34,8,3,2014,15,3,14.6,4.2,116,No,No,5,14,level_1,-4.802526376013467,0.31163609561392014
2014-08-26,34,8,3,2014,13,3,15.2,0,86,No,No,8,14,level_1,-5.773371312820133,-0.9577435888648289
2014-08-27,35,8,3,2014,15,4,17.2,0,95,No,No,-43,90,level_3,10.14103580709188,8.692137888851912
2014-08-28,35,8,3,2014,13,7,18.2,2.7,82,No,No,-45,36,level_3,10.397301440082567,-1.5122383593169566
2014-08-29,35,8,3,2014,15,5,8.5,17.2,66,No,No,-28,26,level_2,5.275656960852708,-0.9912495792500977
2014-08-30,35,8,3,2014,11,2,8,0,76,No,No,-24,32,level_2,3.7939927441784427,-2.4963711210144646
2014-08-31,35,8,3,2014,11,3,11.1,0,82,No,No,-21,20,level_2,2.969970301687842,0.4201653636269258
2014-09-01,35,9,3,2014,12,4,13,0,96,No,No,-24,26,level_2,3.909789715779077,-1.514544834472422
2014-09-02,35,9,3,2014,11,5,15.5,0,110,No,No,-18,11,level_2,2.068839634804678,0.5481644183679597
2014-09-03,36,9,3,2014,11,5,15.6,0,102,No,No,-17,14,level_2,1.8963496379488844,-0.9240144419189723
2014-09-04,36,9,3,2014,7,4,8.1,1.6,120,No,No,-18,16,level_2,2.0608789203129585,-0.9318382384393991
2014-09-05,36,9,3,2014,13,2,8.5,0,116,No,No,-12,18,level_2,0.3969637443761039,1.001808820407957
2014-09-06,36,9,3,2014,11,3,9.3,0,142,Yes,No,-4,23,level_1,-2.171520609887517,-0.11825002676894318
2014-09-07,36,9,3,2014,7,2,10.4,0,165,No,No,-15,23,level_2,1.4040773722427111,-1.098846543043486
2014-09-08,36,9,3,2014,15,2,10.9,0,154,No,No,-7,9,level_1,-1.1148043422061689,0.3453138176171265
2014-09-09,36,9,3,2014,18,3,13.5,0,175,No,No,-5,13,level_1,-1.8450951341158122,-0.6935232735675052
2014-09-10,37,9,3,2014,13,4,12.2,0.8,169,No,No,1,14,level_1,-3.4921632606849484,-0.4748411865147403
2014-09-11,37,9,3,2014,12,4,8.9,0.7,160,No,Yes,-12,20,level_2,0.46347658091572086,-0.10394228191748156
2014-09-12,37,9,3,2014,10,5,8.7,0,126,No,Yes,-15,107,level_3,1.1351365012013095,0.16066754769865588
2014-09-13,37,9,3,2014,14,3,6.5,13.2,125,No,No,-40,46,level_3,8.808448161768041,-3.1602086038846133
2014-09-14,37,9,3,2014,11,2,8.2,0.8,104,No,No,-30,19,level_2,5.740357405718103,-1.4012698812761157
2014-09-15,37,9,3,2014,15,3,10.9,0,94,No,No,-16,17,level_2,1.5213606104123056,-1.0466395646791464
2014-09-16,37,9,3,2014,10,3,11.1,0,114,No,No,-8,12,level_1,-0.8524093535383365,-0.0505232766161402
2014-09-17,38,9,3,2014,17,2,11.5,0,123,No,No,-6,26,level_2,-1.5852848975867728,-2.1435271613237323
2014-09-18,38,9,3,2014,7,2,12.6,1.3,82,No,No,2,30,level_1,-3.9235842335769986,2.1080439421576282
2014-09-19,38,9,3,2014,10,3,12,0,79,No,No,-23,25,level_2,3.6426599523926604,-0.7725219830336296
2014-09-20,38,9,3,2014,11,5,7.7,4.6,80,No,No,-16,13,level_2,1.5905209775868085,-0.4658483534814641
2014-09-21,38,9,3,2014,10,3,5.8,0.3,95,No,No,-12,10,level_1,0.26145399469317837,-0.2585744036940393
2014-09-22,38,9,3,2014,14,4,10,0,101,No,No,-19,23,level_2,2.715241987815638,1.2121834575982011
2014-09-23,38,9,3,2014,8,2,6.6,0,119,No,No,-15,27,level_2,1.423280808314343,1.7706808160576553
2014-09-24,39,9,3,2014,12,2,6.1,0,108,No,No,-31,19,level_2,5.994955014235478,-0.47527526882484816
2014-09-25,39,9,3,2014,7,2,7.6,0,144,No,No,-18,19,level_2,2.1813699625510066,-1.1790599800864585
2014-09-26,39,9,3,2014,6,6,3.4,0,165,No,No,-27,27,level_2,4.9351625519029465,2.4884660760326174
2014-09-27,39,9,3,2014,10,4,0.4,0,181,No,No,-29,16,level_2,5.634677020670695,-0.48858506418573067
2014-09-28,39,9,3,2014,5,2,-0.5,0,193,No,No,-22,23,level_2,3.591384210809832,1.286709352858337
2014-09-29,39,9,3,2014,12,4,2.8,0,180,No,No,-17,16,level_2,1.8938404061916196,0.8062628194292212
2014-09-30,39,9,3,2014,13,3,4.9,0,178,No,No,-33,16,level_2,6.705915209695957,0.21457905494511093
2014-10-01,40,10,4,2014,12,3,5.6,0,135,No,No,-26,15,level_2,4.5762764415358355,-0.21982272124841512
2014-10-02,40,10,4,2014,10,3,7.6,0,126,No,No,-17,20,level_2,1.9305210741304537,0.3713059483490602
2014-10-03,40,10,4,2014,6,3,6.7,0,117,No,No,-9,23,level_2,-0.5137096025508624,-1.604072078008273
2014-10-04,40,10,4,2014,10,2,5.2,0,105,No,No,-1,14,level_1,-2.999959041817319,-0.10241871430400692
